episode_num,cumulative_reward,mean_reward,cumulative_power_consumption,mean_power_consumption,cumulative_comfort_penalty,mean_comfort_penalty,cumulative_power_penalty,mean_power_penalty,comfort_violation (%),mean_comfort_violation,std_comfort_violation,cumulative_comfort_violation,length(timesteps),time_elapsed(seconds)
269,-1725.1351191487338,-0.5615674215978951,34428816.69243921,11207.29710040339,-7.388569053546066,-0.0024051331554511934,-3442.8816692439214,-1.120729710040339,0.1953125,0.0024051331554511934,0.054636113337704954,7.388569053546066,3072,2764800
270,-2026.3760842119452,-0.6596276315794093,35171929.367708124,11449.195757717489,-535.5592316530782,-0.17433568738706973,-3517.192936770812,-1.1449195757717487,9.147135416666668,0.17433568738706973,0.6886019804520196,535.5592316530782,3072,2764800
271,-1969.255680451068,-0.6410337501468321,36884653.57069127,12006.723167542732,-250.0460038330084,-0.08139518353939075,-3688.4653570691275,-1.2006723167542732,5.013020833333334,0.08139518353939075,0.38398526187564397,250.0460038330084,3072,2764800
272,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
273,-2025.4288391533146,-0.659319283578553,40434384.72246969,13162.234610178935,-7.419206059660711,-0.002415106139212471,-4043.4384722469686,-1.3162234610178933,0.1953125,0.002415106139212471,0.05486261658864318,7.419206059660711,3072,2764800
274,-2025.4288391533146,-0.659319283578553,40434384.72246969,13162.234610178935,-7.419206059660711,-0.002415106139212471,-4043.4384722469686,-1.3162234610178933,0.1953125,0.002415106139212471,0.05486261658864318,7.419206059660711,3072,2764800
275,-1968.8642738798217,-0.6409063391535877,37022493.51861237,12051.592942256631,-235.47919589840637,-0.0766533840815125,-3702.249351861237,-1.205159294225663,4.817708333333334,0.0766533840815125,0.3678047951390902,235.47919589840637,3072,2764800
276,-1972.913730003282,-0.6422245214854433,37332412.858961836,12152.478144193306,-212.58617411038006,-0.06920122855155601,-3733.241285896184,-1.2152478144193306,4.654947916666666,0.06920122855155601,0.32783271518734836,212.58617411038006,3072,2764800
277,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
278,-2100.971130224523,-0.683909873119962,41945152.82981464,13654.021103455287,-7.42697746758135,-0.0024176358943949704,-4194.515282981465,-1.365402110345529,0.1953125,0.0024176358943949704,0.054920002743123635,7.42697746758135,3072,2764800
279,-2100.971130224523,-0.683909873119962,41945152.82981464,13654.021103455287,-7.42697746758135,-0.0024176358943949704,-4194.515282981465,-1.365402110345529,0.1953125,0.0024176358943949704,0.054920002743123635,7.42697746758135,3072,2764800
280,-1975.518074926886,-0.6430722900152623,36723059.55891897,11954.120950168935,-278.73019396187453,-0.09073248501363103,-3672.3059558918967,-1.1954120950168934,5.403645833333334,0.09073248501363103,0.42227354451954996,278.73019396187453,3072,2764800
281,-1982.9076037156647,-0.6454777355845263,35273589.03448403,11482.28809716277,-438.45630398292604,-0.1427266614527754,-3527.3589034484035,-1.1482288097162772,8.268229166666668,0.1427266614527754,0.5262115959666486,438.45630398292604,3072,2764800
282,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
283,-1934.4516044278912,-0.6297042983163709,38614983.636353925,12569.98165245896,-7.404845220389314,-0.00241043138684548,-3861.4983636353927,-1.2569981652458961,0.1953125,0.00241043138684548,0.0547564008187379,7.404845220389314,3072,2764800
284,-1934.4516044278912,-0.6297042983163709,38614983.636353925,12569.98165245896,-7.404845220389314,-0.00241043138684548,-3861.4983636353927,-1.2569981652458961,0.1953125,0.00241043138684548,0.0547564008187379,7.404845220389314,3072,2764800
285,-2092.819275068578,-0.681256274436386,32360616.912414584,10534.054984509956,-949.576858895698,-0.3091070504217767,-3236.061691241458,-1.0534054984509955,16.2109375,0.3091070504217767,0.8136517092628976,949.576858895698,3072,2764800
286,-2092.2234820090735,-0.681062331383162,32060055.401437532,10436.21595098878,-978.441423874394,-0.31850306766744596,-3206.005540143753,-1.0436215950988779,16.69921875,0.31850306766744596,0.8040248006920386,978.441423874394,3072,2764800
287,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
288,-1713.7501491742682,-0.5578613766843321,34201202.37057479,11133.20389667148,-7.380061291057641,-0.002402363701516159,-3420.1202370574792,-1.1133203896671482,0.1953125,0.002402363701516159,0.05457323825280401,7.380061291057641,3072,2764800
289,-1713.7501491742682,-0.5578613766843321,34201202.37057479,11133.20389667148,-7.380061291057641,-0.002402363701516159,-3420.1202370574792,-1.1133203896671482,0.1953125,0.002402363701516159,0.05457323825280401,7.380061291057641,3072,2764800
290,-2076.7481030303393,-0.6760247731218553,32934616.81272833,10720.903910393337,-860.0345247878454,-0.27995915520437675,-3293.461681272833,-1.0720903910393338,14.518229166666666,0.27995915520437675,0.7804630166095138,860.0345247878454,3072,2764800
291,-2006.5863719080937,-0.6531856679388326,35595627.37999861,11587.118287759964,-453.6100058163262,-0.14765950710166867,-3559.5627379998614,-1.1587118287759965,7.91015625,0.14765950710166867,0.7025946339778101,453.6100058163262,3072,2764800
292,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
293,-1953.7995529135144,-0.6360024586307013,39001914.65631825,12695.935760520262,-7.407640195203731,-0.0024113412093762147,-3900.191465631825,-1.2695935760520263,0.1953125,0.0024113412093762147,0.0547770730428906,7.407640195203731,3072,2764800
294,-1953.7995529135144,-0.6360024586307013,39001914.65631825,12695.935760520262,-7.407640195203731,-0.0024113412093762147,-3900.191465631825,-1.2695935760520263,0.1953125,0.0024113412093762147,0.0547770730428906,7.407640195203731,3072,2764800
295,-1999.0178604174798,-0.6507219597713151,36345144.14369659,11831.101609276235,-363.5213064653005,-0.11833375861500667,-3634.5144143696593,-1.1831101609276236,6.705729166666667,0.11833375861500667,0.5458813125052534,363.5213064653005,3072,2764800
296,-1988.1271628826423,-0.6471768108341934,36408650.12995267,11851.774130843967,-335.3893127700179,-0.1091762085839902,-3640.8650129952666,-1.1851774130843966,6.673177083333333,0.1091762085839902,0.44160656042155205,335.3893127700179,3072,2764800
297,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
298,-2010.0056488433418,-0.654298713816192,40125957.38074023,13061.835084876378,-7.41555961266024,-0.0024139191447461717,-4012.5957380740233,-1.3061835084876379,0.1953125,0.0024139191447461717,0.054835648191124374,7.41555961266024,3072,2764800
299,-2010.0056488433418,-0.654298713816192,40125957.38074023,13061.835084876378,-7.41555961266024,-0.0024139191447461717,-4012.5957380740233,-1.3061835084876379,0.1953125,0.0024139191447461717,0.054835648191124374,7.41555961266024,3072,2764800
300,-1989.701269018044,-0.6476892151751446,36291831.258215696,11813.747154367089,-350.21941221451857,-0.11400371491358026,-3629.18312582157,-1.181374715436709,6.8359375,0.11400371491358026,0.4851179544260423,350.21941221451857,3072,2764800
301,-1975.0485559713081,-0.6429194518135769,36742470.013830215,11960.439457627022,-275.850110559594,-0.08979495786445117,-3674.247001383022,-1.1960439457627026,5.46875,0.08979495786445117,0.4261940400956058,275.850110559594,3072,2764800
302,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
303,-2041.24224281845,-0.6644668759174642,40750640.64749655,13265.182502440284,-7.420420887244417,-0.002415501590899875,-4075.0640647496557,-1.3265182502440285,0.1953125,0.002415501590899875,0.054871605295128856,7.420420887244417,3072,2764800
304,-2041.24224281845,-0.6644668759174642,40750640.64749655,13265.182502440284,-7.420420887244417,-0.002415501590899875,-4075.0640647496557,-1.3265182502440285,0.1953125,0.002415501590899875,0.054871605295128856,7.420420887244417,3072,2764800
305,-1982.7967546254959,-0.6454416518963203,37133710.2385062,12087.796301597069,-252.22248540037154,-0.08210367363293344,-3713.37102385062,-1.2087796301597071,4.850260416666666,0.08210367363293344,0.4207588584726247,252.22248540037154,3072,2764800
306,-1961.9042227880002,-0.6386406975221355,37289355.636520855,12138.4621212633,-194.87288192391435,-0.06343518291794087,-3728.935563652086,-1.21384621212633,4.166666666666666,0.06343518291794087,0.32217572888265167,194.87288192391435,3072,2764800
307,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
308,-2066.6412701939093,-0.6727347884745799,41258588.95403081,13430.530258473571,-7.42364498473815,-0.002416551101802783,-4125.85889540308,-1.3430530258473568,0.1953125,0.002416551101802783,0.05489546332469953,7.42364498473815,3072,2764800
309,-2066.6412701939093,-0.6727347884745799,41258588.95403081,13430.530258473571,-7.42364498473815,-0.002416551101802783,-4125.85889540308,-1.3430530258473568,0.1953125,0.002416551101802783,0.05489546332469953,7.42364498473815,3072,2764800
310,-1985.718741299386,-0.6463928194333939,37016310.854389444,12049.580356246564,-269.8063971598272,-0.08782760324213125,-3701.631085438945,-1.2049580356246565,5.110677083333334,0.08782760324213125,0.43473257813557326,269.8063971598272,3072,2764800
311,-1992.1601043452463,-0.6484896172998849,37022242.4563017,12051.511216244042,-282.0959630603229,-0.09182811297536553,-3702.22424563017,-1.2051511216244044,4.850260416666666,0.09182811297536553,0.6430580912544261,282.0959630603229,3072,2764800
312,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
313,-2049.41475454101,-0.6671271987438184,40914091.88350557,13318.389284995303,-7.420320731463522,-0.0024154689881066152,-4091.409188350557,-1.3318389284995302,0.1953125,0.0024154689881066152,0.054870866244586335,7.420320731463522,3072,2764800
314,-2049.41475454101,-0.6671271987438184,40914091.88350557,13318.389284995303,-7.420320731463522,-0.0024154689881066152,-4091.409188350557,-1.3318389284995302,0.1953125,0.0024154689881066152,0.054870866244586335,7.420320731463522,3072,2764800
315,-1979.3301555337634,-0.6443132016711469,37115545.89065576,12081.88342794784,-247.10572200195065,-0.08043806054750997,-3711.5545890655762,-1.208188342794784,4.8828125,0.08043806054750997,0.39161026655573006,247.10572200195065,3072,2764800
316,-1975.9919962913912,-0.6432265612927706,36921896.72133501,12018.84658897624,-259.7943204492817,-0.08456846368791722,-3692.1896721335006,-1.201884658897624,5.240885416666666,0.08456846368791722,0.3870790214897908,259.7943204492817,3072,2764800
317,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
318,-2061.9259374602148,-0.6711998494336636,41164267.43088157,13399.82663765676,-7.4251318322724345,-0.0024170351016511832,-4116.426743088157,-1.3399826637656762,0.1953125,0.0024170351016511832,0.054906342563825074,7.4251318322724345,3072,2764800
319,-2061.9259374602148,-0.6711998494336636,41164267.43088157,13399.82663765676,-7.4251318322724345,-0.0024170351016511832,-4116.426743088157,-1.3399826637656762,0.1953125,0.0024170351016511832,0.054906342563825074,7.4251318322724345,3072,2764800
320,-1986.5334991936775,-0.6466580401021086,37856116.687621646,12322.954650918504,-187.45532962519076,-0.06102061511236678,-3785.6116687621648,-1.2322954650918505,3.7760416666666665,0.06102061511236678,0.3416309367852821,187.45532962519076,3072,2764800
321,-1997.4768085504572,-0.650220315283352,38158052.08030349,12421.240911557126,-179.14840907056555,-0.05831653941099139,-3815.8052080303487,-1.2421240911557125,3.5481770833333335,0.05831653941099139,0.3529955581256079,179.14840907056555,3072,2764800
322,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
323,-2104.814176792216,-0.6851608648412162,42021981.17615013,13679.030330778036,-7.430235969419735,-0.0024186966046288202,-4202.198117615013,-1.3679030330778037,0.1953125,0.0024186966046288202,0.05494410045050293,7.430235969419735,3072,2764800
324,-2104.814176792216,-0.6851608648412162,42021981.17615013,13679.030330778036,-7.430235969419735,-0.0024186966046288202,-4202.198117615013,-1.3679030330778037,0.1953125,0.0024186966046288202,0.05494410045050293,7.430235969419735,3072,2764800
325,-1976.7976018208024,-0.6434888026760425,37687331.48459094,12268.011550973613,-184.86205518250978,-0.060176450254723235,-3768.733148459094,-1.2268011550973614,3.2877604166666665,0.060176450254723235,0.4408223639906061,184.86205518250978,3072,2764800
326,-1976.4837188775,-0.6433866272387695,37628247.19671189,12248.778384346318,-190.14271808381062,-0.0618954160429071,-3762.824719671189,-1.224877838434632,3.90625,0.0618954160429071,0.3391790667618602,190.14271808381062,3072,2764800
327,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
328,-2068.750774751995,-0.6734214761562484,41300780.8126684,13444.26458745716,-7.423468237149811,-0.0024164935667805375,-4130.07808126684,-1.3444264587457162,0.1953125,0.0024164935667805375,0.05489415685170304,7.423468237149811,3072,2764800
329,-2068.750774751995,-0.6734214761562484,41300780.8126684,13444.26458745716,-7.423468237149811,-0.0024164935667805375,-4130.07808126684,-1.3444264587457162,0.1953125,0.0024164935667805375,0.05489415685170304,7.423468237149811,3072,2764800
330,-2030.0027757513485,-0.6608081952315588,37908739.727342226,12340.08454666088,-269.1315787684749,-0.08760793579702959,-3790.8739727342227,-1.234008454666088,4.622395833333334,0.08760793579702959,0.5496749432247913,269.1315787684749,3072,2764800
331,-2091.7107723159656,-0.6808954336966034,38377380.51335828,12492.636885858816,-345.6834932961033,-0.11252717880732528,-3837.7380513358275,-1.2492636885858814,4.459635416666666,0.11252717880732528,0.816144418565943,345.6834932961033,3072,2764800
332,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
333,-2124.334111918584,-0.691515010390164,42412325.57659024,13806.095565296302,-7.43566617814383,-0.002420464250697861,-4241.232557659024,-1.3806095565296301,0.1953125,0.002420464250697861,0.054984278591806705,7.43566617814383,3072,2764800
334,-2124.334111918584,-0.691515010390164,42412325.57659024,13806.095565296302,-7.43566617814383,-0.002420464250697861,-4241.232557659024,-1.3806095565296301,0.1953125,0.002420464250697861,0.054984278591806705,7.43566617814383,3072,2764800
335,-2008.8724146703025,-0.6539298224838225,37438004.41854113,12186.850396660526,-273.9443874864916,-0.08917460530159232,-3743.800441854113,-1.2186850396660525,5.403645833333334,0.08917460530159232,0.41137744345875843,273.9443874864916,3072,2764800
336,-1954.3299870617898,-0.6361751259966764,35241555.27204126,11471.860440117598,-384.50444691945313,-0.1251642079815928,-3524.155527204127,-1.14718604401176,7.71484375,0.1251642079815928,0.46487131012023963,384.50444691945313,3072,2764800
337,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
338,-1931.0507436246694,-0.6285972472736554,38546987.70795928,12547.84756118466,-7.402716453411623,-0.0024097384288449294,-3854.698770795927,-1.2547847561184657,0.1953125,0.0024097384288449294,0.05474065853353247,7.402716453411623,3072,2764800
339,-1931.0507436246694,-0.6285972472736554,38546987.70795928,12547.84756118466,-7.402716453411623,-0.0024097384288449294,-3854.698770795927,-1.2547847561184657,0.1953125,0.0024097384288449294,0.05474065853353247,7.402716453411623,3072,2764800
340,-1928.6420987337824,-0.6278131831815698,36127345.10861429,11760.203485877048,-244.54968660613608,-0.07960601777543493,-3612.734510861429,-1.1760203485877048,5.240885416666666,0.07960601777543493,0.3605143142130452,244.54968660613608,3072,2764800
341,-1954.1714110879961,-0.6361235062135404,34750605.78414813,11312.046153694051,-433.2822437611793,-0.14104239705767554,-3475.0605784148124,-1.131204615369405,8.170572916666668,0.14104239705767554,0.5562973575228737,433.2822437611793,3072,2764800
342,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
343,-1825.8940684051936,-0.5943665587256489,36443972.10359377,11863.272169138596,-7.390926451010608,-0.002405900537438349,-3644.397210359377,-1.1863272169138597,0.1953125,0.002405900537438349,0.05465356383541694,7.390926451010608,3072,2764800
344,-1825.8940684051936,-0.5943665587256489,36443972.10359377,11863.272169138596,-7.390926451010608,-0.002405900537438349,-3644.397210359377,-1.1863272169138597,0.1953125,0.002405900537438349,0.05465356383541694,7.390926451010608,3072,2764800
345,-1950.7083840404398,-0.634996218763164,34385795.12254036,11193.292683118607,-462.8372558268429,-0.1506631692144671,-3438.579512254036,-1.1193292683118607,9.114583333333332,0.1506631692144671,0.5179618886889412,462.8372558268429,3072,2764800
346,-1982.4005490316672,-0.6453126787212459,33171586.260872066,10798.042402627625,-647.642471976128,-0.21082111717972918,-3317.1586260872064,-1.0798042402627626,12.630208333333334,0.21082111717972918,0.6156966795115951,647.642471976128,3072,2764800
347,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
348,-1687.2502553406594,-0.5492351091603709,33671264.056399435,10960.697935025857,-7.374105041374698,-0.002400424818155826,-3367.126405639944,-1.096069793502586,0.1953125,0.002400424818155826,0.054529194203533256,7.374105041374698,3072,2764800
349,-1687.2502553406594,-0.5492351091603709,33671264.056399435,10960.697935025857,-7.374105041374698,-0.002400424818155826,-3367.126405639944,-1.096069793502586,0.1953125,0.002400424818155826,0.054529194203533256,7.374105041374698,3072,2764800
350,-2123.2506414355967,-0.69116231817565,31354828.934579026,10206.650043808277,-1111.0183894132906,-0.3616596319704722,-3135.4828934579027,-1.0206650043808276,20.149739583333336,0.3616596319704722,0.812080654959949,1111.0183894132906,3072,2764800
351,-2119.156497535394,-0.6898295890414694,30681959.33497414,9987.616971020228,-1170.117061573373,-0.38089748098091564,-3068.1959334974144,-0.9987616971020229,21.516927083333336,0.38089748098091564,0.8204498392378765,1170.117061573373,3072,2764800
352,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
353,-1585.3488221329335,-0.516064069704731,31633331.504454806,10297.308432439715,-7.364493820386037,-0.0023972961654902462,-3163.333150445481,-1.0297308432439716,0.1953125,0.0023972961654902462,0.05445802005792452,7.364493820386037,3072,2764800
354,-1585.3488221329335,-0.516064069704731,31633331.504454806,10297.308432439715,-7.364493820386037,-0.0023972961654902462,-3163.333150445481,-1.0297308432439716,0.1953125,0.0023972961654902462,0.05445802005792452,7.364493820386037,3072,2764800
355,-2165.9412295700154,-0.7050589940006561,30612031.279757276,9964.853932212654,-1270.6793311643028,-0.4136325947800465,-3061.203127975728,-0.9964853932212656,22.330729166666664,0.4136325947800465,0.9063291791912522,1270.6793311643028,3072,2764800
356,-2100.4099477424465,-0.6837271965307443,31143737.04665625,10137.935236541749,-1086.446190819267,-0.3536608694073135,-3114.373704665626,-1.013793523654175,20.182291666666664,0.3536608694073135,0.8000506837571788,1086.446190819267,3072,2764800
357,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
358,-1628.6307887048174,-0.530153251531516,32498926.4798883,10579.077630171972,-7.3689294208042675,-0.0023987400458347226,-3249.8926479888305,-1.0579077630171974,0.1953125,0.0023987400458347226,0.05449081412672562,7.3689294208042675,3072,2764800
359,-1628.6307887048174,-0.530153251531516,32498926.4798883,10579.077630171972,-7.3689294208042675,-0.0023987400458347226,-3249.8926479888305,-1.0579077630171974,0.1953125,0.0023987400458347226,0.05449081412672562,7.3689294208042675,3072,2764800
360,-2168.1737650255964,-0.705785730802603,30664920.308133423,9982.070412803849,-1269.8554992378495,-0.4133644203248208,-3066.492030813343,-0.9982070412803851,22.591145833333336,0.4133644203248208,0.8620095588729852,1269.8554992378495,3072,2764800
361,-2056.968640420415,-0.6695861459701872,31996989.053085923,10415.686540718074,-914.2383755322369,-0.2976036378685667,-3199.6989053085927,-1.0415686540718074,16.080729166666664,0.2976036378685667,0.7947609092287867,914.2383755322369,3072,2764800
362,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
363,-1720.8594220358418,-0.5601755931106256,34343403.725789785,11179.493400322195,-7.378471492704738,-0.00240184618903149,-3434.3403725789785,-1.1179493400322196,0.1953125,0.00240184618903149,0.05456148533427813,7.378471492704738,3072,2764800
364,-1720.8594220358418,-0.5601755931106256,34343403.725789785,11179.493400322195,-7.378471492704738,-0.00240184618903149,-3434.3403725789785,-1.1179493400322196,0.1953125,0.00240184618903149,0.05456148533427813,7.378471492704738,3072,2764800
365,-1996.502822147047,-0.6499032624176585,33235013.815297723,10818.68939300056,-669.5042627643215,-0.2179375855352609,-3323.5013815297725,-1.0818689393000562,13.118489583333334,0.2179375855352609,0.641882813850989,669.5042627643215,3072,2764800
366,-1956.7182215235525,-0.6369525460688648,33794219.37464188,11000.722452682903,-534.0145055829169,-0.1738328468694391,-3379.421937464188,-1.1000722452682903,10.188802083333332,0.1738328468694391,0.6324093463007908,534.0145055829169,3072,2764800
367,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
368,-1750.864011431605,-0.5699427120545589,34943455.9793169,11374.822909933886,-7.3824249315192185,-0.002403133115728912,-3494.3455979316905,-1.1374822909933888,0.1953125,0.002403133115728912,0.0545907230021741,7.3824249315192185,3072,2764800
369,-1750.864011431605,-0.5699427120545589,34943455.9793169,11374.822909933886,-7.3824249315192185,-0.002403133115728912,-3494.3455979316905,-1.1374822909933888,0.1953125,0.002403133115728912,0.0545907230021741,7.3824249315192185,3072,2764800
370,-2023.6175056065126,-0.6587296567729534,32634729.54637353,10623.284357543467,-783.7620565756724,-0.25513087779156,-3263.472954637353,-1.0623284357543465,14.127604166666666,0.25513087779156,0.9295596071143197,783.7620565756724,3072,2764800
371,-1938.3503905904852,-0.6309734344370069,33732386.30471848,10980.59450023388,-503.4621507091224,-0.16388741885062577,-3373.2386304718475,-1.0980594500233878,9.993489583333332,0.16388741885062577,0.612316762327972,503.4621507091224,3072,2764800
372,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
373,-1788.5088817631408,-0.5821969016156058,35696310.32475274,11619.892683838783,-7.386731051007529,-0.00240453484733318,-3569.631032475274,-1.1619892683838782,0.1953125,0.00240453484733318,0.05462253505199363,7.386731051007529,3072,2764800
374,-1788.5088817631408,-0.5821969016156058,35696310.32475274,11619.892683838783,-7.386731051007529,-0.00240453484733318,-3569.631032475274,-1.1619892683838782,0.1953125,0.00240453484733318,0.05462253505199363,7.386731051007529,3072,2764800
375,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,0,0
